index,id,title,date,tags,images
1292,388d6f94-3ef1-803d-938e-e9cae6382aa7,The Jewish Question,1852-05-08,England/UK; Legal Restrictions against Jews; Emancipation; Europe,images/0576-The-Jewish-Question-1.png
1293,388d6f94-3ef1-807a-a18a-d4c808219607,The Jewish Question,1895-09-13,England/UK; Western Antisemitism; Emancipation; Europe,images/0577-The-Jewish-Question-1.png
1294,388d6f94-3ef1-8007-a4d1-d8e74328138c,The Hebrew Man,1851-11-13,Western Antisemitism; Judean origins/Jewish indigeneity,images/0578-The-Hebrew-Man-1.png
1295,388d6f94-3ef1-80a0-9adf-d12065b03293,? - TBD,1899-01-05,Western Antisemitism; Jewish history (relative to time of article); Judean origins/Jewish indigeneity,images/0579-TBD-1.png
1296,388d6f94-3ef1-80dd-8e00-f2b8ae2493c2,Territorial Zones for Jews,1905-08-31,Western Antisemitism; US; The Americas,images/0580-Territorial-Zones-for-Jews-1.png
1297,388d6f94-3ef1-807b-ba79-ec62aa8448b5,Mohammed and the Medina Jews,1895-08-10,Legal Restrictions against Jews; Muslim Antisemitism; Saudi Arabia; Jewish history (relative to time of article); Arab World; Islamic World,images/0581-Mohammed-and-the-Medina-Jews-1.png
1298,388d6f94-3ef1-80e2-a278-fe65e50b1624,Persecution of Jews in Russia,1895-08-10,Russia; Western Antisemitism; Ethnic Cleansing; Europe,images/0582-Persecution-of-Jews-in-Russia-1.png
1299,388d6f94-3ef1-80d3-a059-c31186a8a4ec,Zionists Warned Jews,1903-05-18,Political Zionism; Western Antisemitism; Pogroms,images/0583-Zionists-Warned-Jews-1.png
1300,388d6f94-3ef1-8018-b3ee-f23dfb288406,A Question for the Jews,1905-08-31,Russia; Legal Restrictions against Jews; Ethnic Cleansing; Western Antisemitism; Europe,images/0584-A-Question-for-the-Jews-1.png
1301,388d6f94-3ef1-8095-a04c-ceb19181ec25,Ancient Jews in China,1901-02-02,China; Jewish history (relative to time of article); Asia,images/0585-Ancient-Jews-in-China-1.png
1302,388d6f94-3ef1-80ef-bd6e-de6f4b3356d9,Odessa Jews Armed,1903-06-04,Russia; Pogroms; Western Antisemitism; Ukraine; Europe,images/0586-Odessa-Jews-Armed-1.png
1303,388d6f94-3ef1-80db-9fc7-d82cafd33b6e,A Question for the Jews,1884-01-17,US; Jewish Culture Beliefs & Debates; The Americas,images/0587-A-Question-for-the-Jews-1.png
1304,388d6f94-3ef1-801b-a269-e9b2f1c5499f,Montefiore and the Jews,1884-11-04,Italy; Israel/Palestine; Morocco; Romania; Christianity & Churches; Blood Libel; Western Antisemitism; Muslim Antisemitism; Legal Restrictions against Jews; Jewish history (relative to time of article); Arab World; Africa; Europe; Islamic World,images/0588-Montefiore-and-the-Jews-1.png
1305,388d6f94-3ef1-80b0-99f5-c2c40ab7fa40,Jews in Paris,1885-07-20,France; Jewish history (relative to time of article); Europe,images/0589-Jews-in-Paris-1.png
1306,388d6f94-3ef1-8023-9d88-c6d2d22b8785,Israel Sends Force Into South Lebanon and Seems to Dig In,1980-04-10,Israel/Palestine; Lebanon; PLO; Terrorism; Targeting of Children; Targeting of Civilians; Arab World; Islamic World,images/0590-Israel-Sends-Force-Into-South-Lebanon-and-Seems-to-Dig-In-1.png
1307,388d6f94-3ef1-808c-9fe3-f0107787940a,Palestinians Poised for Lebanon Attack,1977-04-10,Israel/Palestine; Lebanon; PLO; Arafat; Arab World; Islamic World,images/0591-Palestinians-Poised-for-Lebanon-Attack-1.png
1308,388d6f94-3ef1-8089-8ff3-fcf2d4baa681,Mobil Will Raise Share in Aramco,1975-04-10,Saudi Arabia; Oil; US; Arab World; The Americas; Islamic World,images/0592-Mobil-Will-Raise-Share-in-Aramco-1.png
1309,388d6f94-3ef1-808a-b457-d8a8f24d95f9,Two Hurt by Tel Aviv Bomb,1973-04-10,Israel/Palestine; Terrorism,images/0593-Two-Hurt-by-Tel-Aviv-Bomb-1.png
1310,388d6f94-3ef1-806a-b9c2-df75d6b3285e,Arabs in Cyprus,1973-04-10,Israel/Palestine; Terrorism; Cyprus; Europe,images/0594-Arabs-in-Cyprus-1.png
1311,388d6f94-3ef1-802c-bee4-d76bcefbc2c2,Warsaw Uprising Is Marked Here,1967-04-10,US; Poland; USSR; Holocaust; Nazis/Fascists; Ghettos; Western Antisemitism; Europe; The Americas,images/0595-Warsaw-Uprising-Is-Marked-Here-1.png
1312,388d6f94-3ef1-8076-ae52-ec50d68ef376,Jewish Parents Urged to Step Up Aid to Negroes,1967-04-10,US; Jewish contributions/activism; The Americas,images/0596-Jewish-Parents-Urged-to-Step-Up-Aid-to-Negroes-1.png
1313,388d6f94-3ef1-8046-a3b8-cc5d45aaec35,Cairo Tries 40 in Illegal Sect,1966-04-10,Egypt; UAR; Muslim Brotherhood; Arab World; Africa; Islamic World,images/0597-Cairo-Tries-40-in-Illegal-Sect-1.png
1314,388d6f94-3ef1-802d-a54e-ce8dab5d630c,Life on Other Planets Is Called Compatible With Jewish Ideas,1966-04-10,US; Jewish Culture Beliefs & Debates; The Americas,images/0598-Life-on-Other-Planets-Is-Called-Compatible-With-Jewish-Ideas-1.png
1315,388d6f94-3ef1-8077-b84e-e152a0d2acd4,Bonn Would Repay Reparation Losses,1962-04-10,Germany; Holocaust; Europe,images/0599-Bonn-Would-Repay-Reparation-Losses-1.png
1316,388d6f94-3ef1-80c5-a298-d4258f83d72f,Germans Admit Role,1961-04-10,Germany; Nazis/Fascists; Holocaust; Western Antisemitism; Europe,images/0600-Germans-Admit-Role-1.png
1317,388d6f94-3ef1-80ea-bf05-ed190c05f3c9,Israelis Wipe Out Suicide Band of 5,1956-04-10,Israel/Palestine; Egypt; Terrorism; Targeting of Civilians; Arab World; Africa; Islamic World,images/0601-Israelis-Wipe-Out-Suicide-Band-of-5-1.png
1318,388d6f94-3ef1-80ad-a4c6-ffa944e08712,"U.N. Let Israel Win, Glubb Pasha Asserts",1949-04-10,Jordan; Israel/Palestine; Western Intervention; Pan-Arabism; England/UK; Arab World; Europe; Islamic World,images/0602-U.N.-Let-Israel-Win-Glubb-Pasha-Asserts-1.png
1319,388d6f94-3ef1-80fd-b731-c56b87d1d1e7,Hungary Fears Disorder,1938-04-10,Hungary; Nazis/Fascists; Western Antisemitism; Education/Educators weaponized against Jews; Europe,images/0603-Hungary-Fears-Disorder-1.png
1320,388d6f94-3ef1-80a0-8b74-cd78810a8adf,Rome Paper Lists Surnames of Jews,1937-04-10,Italy; Nazis/Fascists; Western Antisemitism; Europe,images/0604-Rome-Paper-Lists-Surnames-of-Jews-1.png
1321,388d6f94-3ef1-802e-9318-ffd5b5175bc3,‘Pure Aryan Easter Eggs’ Are Assured in Germany,1936-04-10,Germany; Nazis/Fascists; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0605-Pure-Aryan-Easter-Eggs-Are-Assured-in-Germany-1.png
1322,388d6f94-3ef1-8083-802e-cc5e50ee76b6,"Ask Medical Relief for 3,000,000 Jews",1925-04-10,Russia; Sources of Funding; USSR; Western Antisemitism; Europe,images/0606-Ask-Medical-Relief-for-3-000-000-Jews-1.png
1323,388d6f94-3ef1-807e-bab0-e90d860f2a30,"Moscow, April 9",1923-04-10,USSR; Russia; Legal Restrictions against Jews; Christianity & Churches; Europe,images/0607-Moscow-April-9-1.png
1324,388d6f94-3ef1-80c0-90b8-f97be6d38831,"Jews Add $4,000,000 to $14,000,000 Fund",1922-04-10,US; Russia; Ukraine; Western Antisemitism; Sources of Funding; Europe; The Americas,images/0608-Jews-Add-4-000-000-to-14-000-000-Fund-1.png
1325,388d6f94-3ef1-80b4-a90c-ff7be993caf7,Jews Plan to Fight White Slave Trade,1910-04-10,England/UK; Jewish contributions/activism; Europe,images/0609-Jews-Plan-to-Fight-White-Slave-Trade-1.png
1326,388d6f94-3ef1-805a-b3ae-d5892e5daab1,Oppressed Jews in Morocco Seek Aid From Powers,1910-04-10,Morocco; Muslim Antisemitism; Western Intervention; Legal Restrictions against Jews; Pogroms; England/UK; France; Ghettos; Arab World; Africa; Europe; Islamic World,images/0610-Oppressed-Jews-in-Morocco-Seek-Aid-From-Powers-1.png; images/0610-Oppressed-Jews-in-Morocco-Seek-Aid-From-Powers-2.png; images/0610-Oppressed-Jews-in-Morocco-Seek-Aid-From-Powers-3.png
1327,388d6f94-3ef1-80e3-bba4-caa676dbdce9,Expelling Jews Without Mercy,1910-04-10,Russia; Western Antisemitism; Legal Restrictions against Jews; Asia; Uzbekistan; Ethnic Cleansing; Europe; Islamic World,images/0611-Expelling-Jews-Without-Mercy-1.png; images/0611-Expelling-Jews-Without-Mercy-2.png
1328,388d6f94-3ef1-803c-b720-e07f372f734b,Russian Jews in Panic,1907-04-10,Russia; Pogroms; Western Antisemitism; Ethnic Cleansing; Europe,images/0612-Russian-Jews-in-Panic-1.png
1329,388d6f94-3ef1-80a6-bfa3-f30ac9a4dd9a,To Avert Another Kishineff,1904-04-10,Russia; US; England/UK; France; Germany; Pogroms; Western Intervention; Western Antisemitism; Europe; The Americas,images/0613-To-Avert-Another-Kishineff-1.png
1330,388d6f94-3ef1-80d0-a1b8-e8eb0f709980,Jews for the Russian Army,1886-04-10,Russia; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0614-Jews-for-the-Russian-Army-1.png
1331,388d6f94-3ef1-80cb-a0f4-f6402c90a72f,The Condition of Russian Jews,1882-04-09,Russia; US; Western Antisemitism; Pogroms; Europe; The Americas,images/0615-The-Condition-of-Russian-Jews-1.png
1332,388d6f94-3ef1-8060-a873-eed7f9711aec,Jewish University Begun,1923-04-09,Israel/Palestine; Einstein,images/0616-Jewish-University-Begun-1.png
1333,388d6f94-3ef1-80f1-857e-fdc0626cbcc3,Nablus Moslems Fanatical,1925-04-09,Israel/Palestine; Muslim Antisemitism; Samaritans,images/0617-Nablus-Moslems-Fanatical-1.png
1334,388d6f94-3ef1-8004-8127-f6cf996571f6,Nazis Here Score Jews,1933-04-09,"US; Germany; Nazis/Fascists; Western Antisemitism; accusation of ""Jewish Supremacy"" and/or Genocide; Victim Blaming/Justification of Antisemitism; Europe; The Americas",images/0618-Nazis-Here-Score-Jews-1.png
1335,388d6f94-3ef1-8001-910c-edd85faff376,Poland Lists Victims,1933-04-09,Poland; Germany; Nazis/Fascists; Western Antisemitism; Europe,images/0619-Poland-Lists-Victims-1.png
1336,388d6f94-3ef1-80f2-b396-ee947d71f38e,Barred From University,1933-04-09,Germany; Nazis/Fascists; Legal Restrictions against Jews; Western Antisemitism; Education/Educators weaponized against Jews; Europe,images/0620-Barred-From-University-1.png
1337,388d6f94-3ef1-8018-b376-dc470b2e7d4d,"Goering Wins Fight to Rule in Prussia, Replacing Papen",1933-04-09,Germany; Nazis/Fascists; Legal Restrictions against Jews; Western Antisemitism; Europe,images/0621-Goering-Wins-Fight-to-Rule-in-Prussia-Replacing-Papen-1.png
1338,388d6f94-3ef1-80d6-80c5-ff1e38e809fa,Jewish Shops Raided,1935-04-09,Hungary; Western Antisemitism; Education/Educators weaponized against Jews; Pogroms; Europe,images/0622-Jewish-Shops-Raided-1.png
1339,388d6f94-3ef1-8042-a93f-db8bbfb72921,"16,140,000 Jews in World",1936-04-09,World; US; Poland; Russia; Jewish Culture Beliefs & Debates; Europe; The Americas,images/0623-16-140-000-Jews-in-World-1.png
1340,388d6f94-3ef1-80a1-a2d7-fe6bbaf4795c,“Jewish” References Omitted,1936-04-09,Germany; Nazis/Fascists; Christianity & Churches; Western Antisemitism; Europe,images/0624-Jewish-References-Omitted-1.png
1341,388d6f94-3ef1-8098-9eb1-c2ad6abb09e3,Agreement is Announced on all Question Discussed,1940-04-09,Iraq; Saudi Arabia; England/UK; Egypt; Oil; Western Intervention; Arab World; Africa; Europe; Islamic World,images/0625-Agreement-is-Announced-on-all-Question-Discussed-1.png
1342,388d6f94-3ef1-806e-8dfd-e6959a667d16,The Persecuted Jews,1891-05-30,Russia; Christianity & Churches; Legal Restrictions against Jews; Western Antisemitism; Europe,images/0626-The-Persecuted-Jews-1.png
1343,388d6f94-3ef1-80da-aa16-fe3e9afc8c9d,United Jewish Appeal,1945-04-09,US; Holocaust; Western Antisemitism; Nazis/Fascists; Sources of Funding; The Americas,images/0627-United-Jewish-Appeal-1.png
1344,388d6f94-3ef1-805e-951f-f514186735ec,Truce Talks Fail; Arab Shuns Agency,1948-04-09,Israel/Palestine; UN & League of Nations; Arab League; Pan-Arabism; Intent in Israel/Palestine,images/0628-Truce-Talks-Fail-Arab-Shuns-Agency-1.png
1345,388d6f94-3ef1-8015-a704-d1315f5510cc,Arrives With Plea for Starving Jews,1926-04-08,US; Poland; Sources of Funding; Western Antisemitism; Europe; The Americas,images/0629-Arrives-With-Plea-for-Starving-Jews-1.png
1346,388d6f94-3ef1-800c-b25f-ce8cee941654,The Weakness of the Jews,1903-05-24,Russia; US; Pogroms; Western Antisemitism; Europe; The Americas,images/0630-The-Weakness-of-the-Jews-1.png
1347,388d6f94-3ef1-8015-a8f7-d39c69d94dcc,Barricades Stormed by Troops in Warsaw,1905-06-27,Poland; Russia; Pogroms; Western Antisemitism; Ethnic Cleansing; Europe,images/0631-Barricades-Stormed-by-Troops-in-Warsaw-1.png
1348,388d6f94-3ef1-8068-b90b-d55aaeaca5e6,Nazis Demand Divorce of Jewish Wives by Officials if They Are to Retain Jobs,1933-04-08,Germany; Nazis/Fascists; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0632-Nazis-Demand-Divorce-of-Jewish-Wives-by-Officials-if-They-Are-to-Retain-Jobs-1.png
1349,388d6f94-3ef1-80a6-a257-fae9c7062fd8,Restricts Jews Further,1934-04-08,Germany; Nazis/Fascists; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0633-Restricts-Jews-Further-1.png
1350,388d6f94-3ef1-802f-aca9-e0b889da2eee,Istanbul Jews Ready to Flee,1935-04-08,Turkey; Israel/Palestine; Political Zionism; Muslim Antisemitism; Legal Restrictions against Jews; Islamic World,images/0634-Istanbul-Jews-Ready-to-Flee-1.png
1351,388d6f94-3ef1-8090-b42a-e91f6c0e4aba,Private Schools Abolished by Nazis,1936-04-08,Germany; Nazis/Fascists; Western Antisemitism; Legal Restrictions against Jews; Targeting of Children; Education/Educators weaponized against Jews; Europe,images/0635-Private-Schools-Abolished-by-Nazis-1.png
1352,388d6f94-3ef1-8012-b89c-eafb5fdf3a4d,Hungary to Limit Jews’ Employment,1938-04-08,Hungary; Western Antisemitism; Legal Restrictions against Jews; Nazis/Fascists; Europe,images/0636-Hungary-to-Limit-Jews-Employment-1.png
1353,388d6f94-3ef1-8083-bf05-e7f1b3406047,Finns to Get Matzos,1940-04-08,Finland; US; Sources of Funding; Europe; The Americas,images/0637-Finns-to-Get-Matzos-1.png
1354,388d6f94-3ef1-8022-86d7-d4117b498464,Arab Leaders in Appeal,1949-04-08,"Israel/Palestine; Jordan; ""The Nakba""; Arab World; Islamic World",images/0638-Arab-Leaders-in-Appeal-1.png
1355,388d6f94-3ef1-80af-a099-e661b4e807f5,Saudi Arabia Pushes Modernization Plans,1950-04-08,Saudi Arabia; US; England/UK; Oil; Arab World; Europe; The Americas; Islamic World,images/0639-Saudi-Arabia-Pushes-Modernization-Plans-1.png
1356,388d6f94-3ef1-807b-85dc-ee2e91271c0c,Arab Leaders Press Joint Security Pact,1950-04-08,Jordan; Arab League; Israel/Palestine; Pan-Arabism; Intent in Israel/Palestine; Arab World; Islamic World,images/0640-Arab-Leaders-Press-Joint-Security-Pact-1.png
1357,388d6f94-3ef1-8089-ba45-e1da7f80cb5e,Incident in Galilee,1951-04-08,Israel/Palestine; Syria; UN & League of Nations; Jordan; Targeting of Civilians; Ceasefire Violations; Arab World; Islamic World,images/0641-Incident-in-Galilee-1.png
1358,388d6f94-3ef1-80ad-aa9d-f5e4cbd58259,R.A.F. Joins Arab Legion Review,1951-04-08,Egypt; Jordan; England/UK; Western Intervention; Arab World; Africa; Europe; Islamic World,images/0642-R.A.F.-Joins-Arab-Legion-Review-1.png
1359,388d6f94-3ef1-8027-987b-e5294036e9e6,The Petroleum Blackmail…,1967-06-06,Oil; Israel/Palestine; Algeria; Libya; Iran; Western Intervention; Pan-Arabism; UAR; Arab World; Africa; Islamic World,images/0643-The-Petroleum-Blackmail-1.png
1360,388d6f94-3ef1-80da-84a4-fa5d39ff0a60,The Arabs Unite to Support War,1967-06-06,Israel/Palestine; Algeria; Iraq; Syria; Sudan; Lebanon; Saudi Arabia; Jordan; Morocco; Egypt; Tunisia; Pan-Arabism; Kuwait; Muslim Antisemitism; Arab World; Africa; Islamic World,images/0644-The-Arabs-Unite-to-Support-War-1.png
1361,388d6f94-3ef1-806c-b0d3-fa18584a8251,"Egypt, Backed by Soviet, Blocks U.N. Call for Truce",1967-06-06,Egypt; USSR; UN & League of Nations; Israel/Palestine; UAR; Intent in Israel/Palestine; Arab World; Africa; Europe; Islamic World,images/0645-Egypt-Backed-by-Soviet-Blocks-U.N.-Call-for-Truce-1.png
1362,388d6f94-3ef1-800c-b1b7-c8d41c361eb7,Arab Unity—A Dream Revived,1962-06-09,Egypt; Syria; Jordan; Morocco; Iraq; Saudi Arabia; Yemen; Pan-Arabism; Arab League; Arab World; Africa; Islamic World,images/0646-Arab-Unity-A-Dream-Revived-1.png
1363,388d6f94-3ef1-8055-9c3f-ea51f8d108ee,Egypt Tries to Mold Arab Empire,1956-03-11,Egypt; Pan-Arabism; Israel/Palestine; Intent in Israel/Palestine; Arab World; Africa; Islamic World,images/0647-Egypt-Tries-to-Mold-Arab-Empire-1.png
1364,388d6f94-3ef1-807b-a460-c0fcd9dd0b12,Arabs' Commander Hails Partition as Issue to Fuse Anti-Zionist States,1948-01-19,Israel/Palestine; Syria; Pan-Arabism; Arab League; Intent in Israel/Palestine; Arab World; Islamic World,images/0648-Arabs-Commander-Hails-Partition-as-Issue-to-Fuse-Anti-Zionist-States-1.png
1365,388d6f94-3ef1-8016-86a7-d752d1a25d30,Jews in Spain,1881-07-20,Spain; Legal Restrictions against Jews; Western Antisemitism; Ethnic Cleansing; Europe,images/0649-Jews-in-Spain-1.png
1366,388d6f94-3ef1-8110-b824-ddc75e251aaf,The Jews as Drinkers,1900-11-25,Jewish Culture Beliefs & Debates,images/0650-The-Jews-as-Drinkers-1.png
1367,388d6f94-3ef1-8133-b95a-fddc9be92607,Statistics of the Jews,1885-10-17,Jewish history (relative to time of article),images/0651-Statistics-of-the-Jews-1.png
1368,388d6f94-3ef1-8142-9e2b-fdde3d114495,The Jews,1899-09-03,US; Jewish Culture Beliefs & Debates; The Americas,images/0652-The-Jews-1.png
1369,388d6f94-3ef1-81a0-809a-e751e6fd7527,Jews to Be Dismissed,1886-07-04,Russia; Legal Restrictions against Jews; Western Antisemitism; Europe,images/0653-Jews-to-Be-Dismissed-1.png
1370,388d6f94-3ef1-81a2-8449-c5ca454930fb,Tell of Ukraine Pogroms,1919-04-07,Russia; Pogroms; Targeting of Civilians; Ethnic Cleansing; Ukraine; Hungary; USSR; Western Antisemitism; Europe,images/0654-Tell-of-Ukraine-Pogroms-1.png
1371,388d6f94-3ef1-81a7-add3-d994635d20f6,The Jews in Morocco,1888-01-25,Morocco; US; Muslim Antisemitism; Arab World; Africa; The Americas; Islamic World,images/0655-The-Jews-in-Morocco-1.png
1372,388d6f94-3ef1-81cd-86b8-dcf98ba4f450,The Jews of Lincoln,1875-09-12,England/UK; Western Antisemitism; Blood Libel; Pogroms; Jewish history (relative to time of article); Europe,images/0656-The-Jews-of-Lincoln-1.png
1373,388d6f94-3ef1-810f-bc1f-dfab6c9db472,Arabs Sell Land to Jews,1948-04-06,Israel/Palestine; Land purchases in Israel/Palestine,images/0657-Arabs-Sell-Land-to-Jews-1.png
1374,388d6f94-3ef1-8133-bb13-cd36db78bc87,Orphans' Return to Judaism Urged,1947-06-19,Holocaust; Targeting of Children; UN & League of Nations; Holland; France; Poland; Hungary; Western Antisemitism; Christianity & Churches; Europe,images/0658-Orphans-Return-to-Judaism-Urged-1.png
1375,388d6f94-3ef1-8138-b5de-c14019749ac7,New War on Jews Forecast by Arab,1947-06-19,Israel/Palestine; UN & League of Nations; Muslim Antisemitism; Mufti; Boycotts against Jews; Intent in Israel/Palestine,images/0659-New-War-on-Jews-Forecast-by-Arab-1.png
1376,388d6f94-3ef1-8159-aca3-dcd096112c81,"Converting the Jews, Part 1",1893-04-19,US; Western Antisemitism; Christianity & Churches; The Americas,images/0660-Converting-the-Jews-Part-1-1.png; images/0660-Converting-the-Jews-Part-1-2.png; images/0660-Converting-the-Jews-Part-1-3.png
1377,388d6f94-3ef1-8198-b79b-dd40873c721e,Call for Holy War Issued,1948-07-10,Egypt; Israel/Palestine; Muslim Antisemitism; Arab League; Intent in Israel/Palestine; Arab World; Africa; Islamic World,images/0661-Call-for-Holy-War-Issued-1.png
1378,388d6f94-3ef1-819f-a371-fca7246153c2,Against the Jews,1881-08-26,"Germany; Western Antisemitism; Legal Restrictions against Jews; Christianity & Churches; accusation of ""Jewish Supremacy"" and/or Genocide; Europe",images/0662-Against-the-Jews-1.png
1379,388d6f94-3ef1-81cd-b478-cd3de158803e,Arabs Said to Rely on Attrition War,1948-05-01,Israel/Palestine; Jordan; Iraq; Syria; Lebanon; Egypt; Arab League; Pan-Arabism; Arab World; Africa; Islamic World,images/0663-Arabs-Said-to-Rely-on-Attrition-War-1.png
1380,388d6f94-3ef1-813d-a01b-d07d5f31bcba,Partition of Palestine,1948-04-20,"Israel/Palestine; Political Zionism; Antizionism; Germany; Nazis/Fascists; Theodor Herzl; Use of ""colony"" to describe Jewish communities; Judean origins/Jewish indigeneity; Jewish history (relative to time of article); Europe",images/0664-Partition-of-Palestine-1.png
1381,388d6f94-3ef1-815f-85db-cdbafa8d13c9,Zionist Wires Marshall,1948-04-20,Israel/Palestine; England/UK; Jordan; Western Intervention; Targeting of Civilians; Arab World; Europe; Islamic World,images/0665-Zionist-Wires-Marshall-1.png
1382,388d6f94-3ef1-817f-b8ad-c25fe8b9d848,Jordan Nationalism Rises,1956-03-11,Jordan; England/UK; Western Intervention; Sources of Funding; Arab World; Europe; Islamic World,images/0666-Jordan-Nationalism-Rises-1.png
1383,388d6f94-3ef1-818b-8f22-c4e5b70272d9,Palestine Refugees Lead Demonstrations Celebrating General Glubb's Ouster,1956-03-11,Israel/Palestine; Jordan; England/UK; Intent in Israel/Palestine; Arab World; Europe; Islamic World,images/0667-Palestine-Refugees-Lead-Demonstrations-Celebrating-General-Glubb-s-Ouster-1.png
1384,388d6f94-3ef1-81be-93cd-d0171ef1ac84,Zionists Vow Fight Even Without U.N.,1948-03-06,Israel/Palestine; UN & League of Nations; England/UK; Western Intervention; Europe,images/0668-Zionists-Vow-Fight-Even-Without-U.N.-1.png
1385,388d6f94-3ef1-81d0-a04c-c78adf4d702a,"Entry of 5,000 Arabs Denied",1948-04-18,Israel/Palestine; Jordan; Arab League; Arab World; Islamic World,images/0669-Entry-of-5-000-Arabs-Denied-1.png
1386,388d6f94-3ef1-81d3-8b02-fda9f02605a2,Palestine Hurdle a Threat to U.N.,1948-04-18,Israel/Palestine; UN & League of Nations; Arab League; Pan-Arabism; Argentina; South Africa; USSR; Africa; Europe; The Americas,images/0670-Palestine-Hurdle-a-Threat-to-U.N.-1.png
1387,388d6f94-3ef1-81d7-a140-c192f970a856,Civil Rights Drive Is Urged by Rabbis,1948-04-18,US; Jewish contributions/activism; The Americas,images/0671-Civil-Rights-Drive-Is-Urged-by-Rabbis-1.png
1388,388d6f94-3ef1-81f5-adcb-c9cb6c711cbb,Jordanians Raid Village in Israel,1956-03-11,Israel/Palestine; Jordan; Targeting of Civilians; Arab World; Islamic World,images/0672-Jordanians-Raid-Village-in-Israel-1.png
1389,388d6f94-3ef1-8110-9e7e-cf8ae46f0224,Wounded at Safed Saved Before Fire,1929-09-01,Israel/Palestine; Muslim Antisemitism; Targeting of Civilians; Jordan; Pan-Arabism; Pogroms; Arab World; Islamic World,images/0673-Wounded-at-Safed-Saved-Before-Fire-1.png
1390,388d6f94-3ef1-816c-94e2-c7ffb9c9ea60,Arabs Invade Palestine from Three Directions; Fight Reported at Haifa,1929-09-01,Israel/Palestine; Syria; England/UK; Muslim Antisemitism; Targeting of Civilians; Western Intervention; Pogroms; Arab World; Europe; Islamic World,images/0674-Arabs-Invade-Palestine-from-Three-Directions-Fight-Reported-at-Haifa-1.png
1391,388d6f94-3ef1-8175-be43-e8c792a1fd79,Britain Honors Feisul,1926-10-10,England/UK; Saudi Arabia; Western Intervention; Arab World; Europe; Islamic World,images/0675-Britain-Honors-Feisul-1.png
1392,388d6f94-3ef1-8181-9636-f2aebaf04d14,Jews to Help Build Church,1948-04-25,US; Christianity & Churches; Jewish contributions/activism; The Americas,images/0676-Jews-to-Help-Build-Church-1.png
1393,388d6f94-3ef1-819d-8566-f706f49091af,Mesopotamia,1921-06-18,Mesopotamia; Iraq; England/UK; Western Intervention; Pan-Arabism; Arab World; Europe; Islamic World,images/0677-Mesopotamia-1.png
1394,388d6f94-3ef1-81ab-812a-e2030a5ef42e,Protests Desecrations,1948-05-14,Germany; Nazis/Fascists; Western Antisemitism; Europe,images/0678-Protests-Desecrations-1.png
1395,388d6f94-3ef1-81d4-bbd0-eef0d1e7c83b,Scores Polish Conditions,1929-09-01,Poland; Western Antisemitism; Legal Restrictions against Jews; Europe,images/0679-Scores-Polish-Conditions-1.png
1396,388d6f94-3ef1-81d7-b476-f826b7cd921f,Disarming of Jews by British Assailed,1929-09-01,Israel/Palestine; England/UK; Western Intervention; Muslim Antisemitism; Targeting of Civilians; Victim Blaming/Justification of Antisemitism; Europe,images/0680-Disarming-of-Jews-by-British-Assailed-1.png
1397,388d6f94-3ef1-81fe-9750-e9381ea115eb,Truman Urged to End Ban on Zionist Arms,1948-05-08,US; Israel/Palestine; Western Intervention; UN & League of Nations; The Americas,images/0681-Truman-Urged-to-End-Ban-on-Zionist-Arms-1.png
1398,388d6f94-3ef1-8147-9b5c-fd39e2aef603,Arabs Won't Yield on Wailing Wall,1930-07-19,Israel/Palestine; Muslim Antisemitism; Legal Restrictions against Jews,images/0682-Arabs-Won-t-Yield-on-Wailing-Wall-1.png
1399,388d6f94-3ef1-8158-a062-ca0e1d9598b5,"Palestine's Arabs Kill Seven Jews, Call 3-Day Strike",1947-12-01,Israel/Palestine; UN & League of Nations; Muslim Antisemitism; Terrorism; Boycotts against Jews; Pogroms,images/0683-Palestine-s-Arabs-Kill-Seven-Jews-Call-3-Day-Strike-1.png
1400,388d6f94-3ef1-8169-8653-ca4633335d36,Arab Depredation Is Still Unchecked,1938-10-24,Israel/Palestine; Muslim Antisemitism; Targeting of Civilians; Terrorism; Targeting of Children,images/0684-Arab-Depredation-Is-Still-Unchecked-1.png
1401,388d6f94-3ef1-8177-871f-f3ec72267871,Cruelties to Jews Deported in Jaffa,1917-06-03,Israel/Palestine; Turkey; Ethnic Cleansing; Muslim Antisemitism; Targeting of Civilians; Islamic World,images/0685-Cruelties-to-Jews-Deported-in-Jaffa-1.png
1402,388d6f94-3ef1-8182-aa7a-fcce1ebbf4ef,Arabs Burn City of Safed,1929-08-31,Israel/Palestine; Syria; Muslim Antisemitism; Targeting of Civilians; Pogroms; Arab World; Islamic World,images/0686-Arabs-Burn-City-of-Safed-1.png
1403,388d6f94-3ef1-81b5-be43-f93fe00da2ab,21 Slain by Arabs in Palestine Raid,1938-10-04,Israel/Palestine; Muslim Antisemitism; Targeting of Civilians; Targeting of Children; Terrorism,images/0687-21-Slain-by-Arabs-in-Palestine-Raid-1.png
